Filtering the log data using "process == "DietDailyMobile""
Timestamp                       (process)[PID]    
2025-10-04 20:28:43.217189+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.KeyboardArbiter:Client] prepareToMoveKeyboard: set currentKeyboard:Y
2025-10-04 20:28:43.217216+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.217246+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.217269+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.217285+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.217338+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX signalKeyboardChanged
2025-10-04 20:28:43.217382+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards signalToProxyKeyboardChanged:onCompletion:]  Signaling keyboard changed <<<_UIKeyboardChangedInformation: 0x113e60dd0>; appId (null) bundleId (null) animation fence <BKSAnimationFenceHandle:0x60000004ed00 -> <CAFenceHandle:0x60000a93fb10 name=11 fence=1767b00000029 usable=YES>>; position {{0, 874}, {402, 0}}; animated YES; on screen YES; tracking NO; resizing NO; local NO, dock state: Unknown, hasValidNotif: NO>; source canvas com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.DietDailyMobile-default; source display Main; source bundle com.anonymous.DietDailyMobile; host bundle (null); animation fence <BKSAnimationFenceHandle:0x60000004ed00 -> <CAFenceHandle:0x60000a93fb10 name=11 fence=1767b00000029 usable=YES>>; position {{0, 874}, {402, 0}} (with IAV same); floating 0; on screen YES;  intersectable YES; snapshot YES>
2025-10-04 20:28:43.217538+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX setWindowContextID:2106622699 windowState:Enabled level:5.0
    focusContext:<contextID:920674714 sceneID:com.anonymous.DietDailyMobile-default>
2025-10-04 20:28:43.217541+0800  localhost DietDailyMobile[9600]: (RunningBoardServices) [com.apple.runningboard:assertion] Adding assertion 95848-9600-1216 to dictionary
2025-10-04 20:28:43.217652+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.217731+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] Show keyboard with visual mode windowed (0)
2025-10-04 20:28:43.217784+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:InputWindowController] Setting input views: <<UIInputViewSet: 0x60000b722340>; keyboard = [uninitialized]; assistant = <TUISystemInputAssistantView: 0x11506aa20; frame = (0 0; 402 78); >; usesKeyClicks = NO;  (not visible)>
2025-10-04 20:28:43.218025+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.218218+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key HWKeyboardAutocorrection in CFPrefsSearchListSource<0x600002cd8f80> (Domain: com.apple.keyboard.preferences, Container: (null) Non-launch persona: 0)
2025-10-04 20:28:43.218350+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.218460+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.218509+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key HWKeyboardAutocorrection in CFPrefsSearchListSource<0x600002cd8f80> (Domain: com.apple.keyboard.preferences, Container: (null) Non-launch persona: 0)
2025-10-04 20:28:43.218571+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key HWKeyboardAutocorrection in CFPrefsSearchListSource<0x600002cd8f80> (Domain: com.apple.keyboard.preferences, Container: (null) Non-launch persona: 0)
2025-10-04 20:28:43.218607+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.218669+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.218780+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.218826+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key HWKeyboardAutocorrection in CFPrefsSearchListSource<0x600002cd8f80> (Domain: com.apple.keyboard.preferences, Container: (null) Non-launch persona: 0)
2025-10-04 20:28:43.218869+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.219015+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x60000b722340>; keyboard = <UIKeyboardAutomatic: 0x115f87ad0; frame = (0 0; 402 243); opaque = NO; layer = <CALayer: 0x600000d597d0>>%; assistant = <TUISystemInputAssistantView: 0x11506aa20; frame = (0 0; 402 78); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x113ed4e70; role: _UIScreenBasedSceneSession; persistentIdentifier: FEAF68A8-D776-4940-A133-A3E543AF0FDF; activationState: UISceneActivationStateForegroundActive>
2025-10-04 20:28:43.219061+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key HWKeyboardAutocorrection in CFPrefsSearchListSource<0x600002cd8f80> (Domain: com.apple.keyboard.preferences, Container: (null) Non-launch persona: 0)
2025-10-04 20:28:43.219079+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.219099+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.219202+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:InputWindowController] Moving from placement: <UIInputViewSetPlacementOffScreenDown> to placement: <UIInputViewSetPlacementOffScreenDown> (currentPlacement: <UIInputViewSetPlacementOffScreenDown>)
2025-10-04 20:28:43.219246+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: <<UIInputViewSet: 0x60000b766100>; (empty)>
2025-10-04 20:28:43.219286+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: <<UIInputViewSet: 0x60000b722340>; keyboard = <UIKeyboardAutomatic: 0x115f87ad0; frame = (0 0; 402 243); opaque = NO; layer = <CALayer: 0x600000d597d0>>%; assistant = <TUISystemInputAssistantView: 0x11506aa20; frame = (0 0; 402 78); >; usesKeyClicks = NO;  (not visible)>
2025-10-04 20:28:43.219384+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.219485+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key HWKeyboardAutocorrection in CFPrefsSearchListSource<0x600002cd8f80> (Domain: com.apple.keyboard.preferences, Container: (null) Non-launch persona: 0)
2025-10-04 20:28:43.219565+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.219703+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x60000353d130>: -[_UIKBFeedbackGenerator activateWithCompletionBlock:]
2025-10-04 20:28:43.219807+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x60000353d130>: Releasing engine and players.
2025-10-04 20:28:43.219872+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x60000353d130>: Recreating engine with reason -[_UIKBFeedbackGenerator activateWithCompletionBlock:]_block_invoke.
2025-10-04 20:28:43.220021+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:482   +[CHHapticPattern patternForKey:error:]: Creating pattern for key 'KeyboardInputText'
2025-10-04 20:28:43.220166+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:484   +[CHHapticPattern patternForKey:error:]: Pattern library path: /Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist
2025-10-04 20:28:43.220380+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.220412+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.220545+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.220671+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.duv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.220770+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.220854+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.df, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.220916+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.du, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221006+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221092+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221235+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221330+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.uv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221412+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.d, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221459+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.f, value: (null), table: FoundationErrors, localizationNames: (null), result: The file “%@” couldn’t be opened because there is no such file.
2025-10-04 20:28:43.221659+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:487   +[CHHapticPattern patternForKey:error:]: Failed to read pattern library data: Error Domain=NSCocoaErrorDomain Code=260 "The file “hapticpatternlibrary.plist” couldn’t be opened because there is no such file." UserInfo={NSFilePath=/Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSURL=file:///Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSUnderlyingError=0x600000d13060 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
2025-10-04 20:28:43.221734+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221744+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221766+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221776+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.duv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221785+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221793+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.df, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221801+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.du, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221898+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221934+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.221935+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.221971+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222024+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.uv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222042+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] useVisualModeWindowed: 0 (windowingModeEnabled: 0)
2025-10-04 20:28:43.222061+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.d, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222147+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.f, value: (null), table: FoundationErrors, localizationNames: (null), result: The file “%@” couldn’t be opened because there is no such file.
2025-10-04 20:28:43.222238+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x60000353d130>: Error creating CHHapticPattern: Error Domain=NSCocoaErrorDomain Code=260 "The file “hapticpatternlibrary.plist” couldn’t be opened because there is no such file." UserInfo={NSFilePath=/Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSURL=file:///Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSUnderlyingError=0x600000d13060 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
2025-10-04 20:28:43.222257+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:482   +[CHHapticPattern patternForKey:error:]: Creating pattern for key 'KeyboardDeletionRapid'
2025-10-04 20:28:43.222308+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:484   +[CHHapticPattern patternForKey:error:]: Pattern library path: /Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist
2025-10-04 20:28:43.222376+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222396+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222439+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222477+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.duv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222487+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222524+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.df, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222575+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.du, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222584+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
